------------------------------------------------------------
 solve gen=5e22 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       164.068120855,         33782594.105
       165.239964576,        32949671.8187
       166.411808296,        32116749.5323
       167.583652016,        31324881.3004
       168.755495737,        30533013.0685
       169.927339457,        29780174.3699
       171.099183178,        29027335.6713
       172.271026898,        28311601.7694
       173.442870618,        27595867.8676
       174.614714339,        26915408.8894
       175.786558059,        26234949.9111
        176.95840178,        25588026.1687
         178.1302455,        24941102.4263
        179.30208922,        24326059.9694
       180.473932941,        23711017.5125
       181.645776661,        23126283.8996
       182.817620382,        22541550.2867
       183.989464102,        21985630.5652
       185.161307822,        21429710.8437
       186.333151543,        20901183.7277
       187.504995263,        20372656.6117
       188.676838984,        19870170.8482
       189.848682704,        19367685.0847
       191.020526424,        18889955.9991
       192.192370145,        18412226.9135
       193.364213865,        17958033.1251
       194.536057586,        17503839.3367
       195.707901306,        17072019.6361
       196.879745026,        16640199.9354
       198.051588747,        16229650.3155
       199.223432467,        15819100.6955
       200.395276188,        15428771.5292
       201.567119908,        15038442.3629
       202.738963628,        14667335.7196
       203.910807349,        14296229.0762
       205.082651069,        13943396.1701
        206.25449479,        13590563.2641
        207.42633851,         13255102.029
        208.59818223,        12919640.7939
       209.770025951,        12600693.5766
       210.941869671,        12281746.3592
       212.113713392,        11978497.7269
       213.285557112,        11675249.0945
       214.457400832,        11386923.7498
       215.629244553,        11098598.4052
       216.801088273,        10824459.2045
       217.972931994,        10550320.0038
       219.144775714,        10289666.0721
       220.316619434,        10029012.1404
       221.488463155,        9781177.07984
       222.660306875,        9533342.01924
       223.832150596,        9297692.20498
       225.003994316,        9062042.39072
       226.175838036,        8837975.35134
       227.347681757,        8613908.31196
       228.519525477,        8400851.18897
       229.691369198,        8187794.06598
       230.863212918,        7985202.14927
       232.035056638,        7782610.23256
       233.206900359,        7589965.56777
       234.378744079,        7397320.90298
       235.550587799,        7214130.96729
        236.72243152,         7030941.0316
        237.89427524,        6856737.47451
       239.066118961,        6682533.91741
       240.237962681,        6516871.36334
       241.409806401,        6351208.80927
       242.581650122,        6193663.71891
       243.753493842,        6036118.62855
       244.925337563,          5886288.216
       246.097181283,        5736457.80345
       247.269025003,        5593959.00648
       248.440868724,         5451460.2095
       249.612712444,        5315928.71013
       250.784556165,        5180397.21077
       251.956399885,        5051486.50392
       253.128243605,        4922575.79708
       254.300087326,        4799956.30464
       255.471931046,         4677336.8122
       256.643774767,        4560695.04042
       257.815618487,        4444053.26863
       258.987462207,        4333091.00662
       260.159305928,        4222128.74461
       261.331149648,        4116562.30194
       262.502993369,        4010995.85928
       263.674837089,         3910555.3407
       264.846680809,        3810114.82211
        266.01852453,        3714543.43748
        267.19036825,        3618972.05286
       268.362211971,        3528025.46067
       269.534055691,        3437078.86849
       270.705899411,        3350524.55116
       271.877743132,        3263970.23383
       273.049586852,        3181586.90323
       274.221430573,        3099203.57263
       275.393274293,        3020780.60435
       276.565118013,        2942357.63606
       277.736961734,        2867694.53087
       278.908805454,        2793031.42569
       280.080649175,        2721937.29702
       281.252492895,        2650843.16835
       282.424336615,        2583136.25418
       283.596180336,        2515429.34002
       284.768024056,        2450936.53823
       285.939867777,        2386443.73645
       287.111711497,        2325000.16224
       288.283555217,        2263556.58804
       289.455398938,        2205005.15238
       290.627242658,        2146453.71673
       291.799086379,        2090644.72476
       292.970930099,        2034835.73279
       294.142773819,        1981626.50106
        295.31461754,        1928417.26934
        296.48646126,        1877671.76108
       297.658304981,        1826926.25281
       298.830148701,        1778514.73007
       300.001992421,        1730103.20733
       301.173836142,        1683901.89933
       302.345679862,        1637700.59134
       303.517523583,        1593591.37803
       304.689367303,        1549482.16472
       305.861211023,        1507352.27478
       307.033054744,        1465222.38483
       308.204898464,        1424964.10734
       309.376742184,        1384705.82984
       310.548585905,        1346216.23892
       311.720429625,          1307726.648
       312.892273346,        1270907.33968
       314.064117066,        1234088.03136
       315.235960786,        1198844.87195
       316.407804507,        1163601.71255
       317.579648227,        1129844.59804
       318.751491948,        1096087.48353
       319.923335668,        1063730.10916
       321.095179388,        1031372.73479
       322.267023109,        1000332.37445
       323.438866829,        969292.014104
        324.61071055,        939489.308795
        325.78255427,        909686.603486
        326.95439799,        881045.358458
       328.126241711,         852404.11343
       329.298085431,        824851.103365
       330.469929152,        797298.093299
       331.641772872,        770762.875102
       332.813616592,        744227.656905
       333.985460313,        718642.389607
       335.157304033,        693057.122309
       336.329147754,        668356.393623
       337.500991474,        643655.664936
       338.672835194,        619776.324021
       339.844678915,        595896.983105
       341.016522635,         572777.97911
       342.188366356,        549658.975115
       343.360210076,        527241.201097
       344.532053796,         504823.42708
       345.703897517,         483049.56889
       346.875741237,        461275.710699
       348.047584958,        440090.100444
       349.219428678,         418904.49019
       350.391272398,        398252.963918
       351.563116119,        377601.437645
       352.734959839,        357431.196862
        353.90680356,        337260.956079
        355.07864728,        317520.432765
          356.250491,         297779.90945
       357.422334721,        278418.634216
       358.594178441,        259057.358982
       359.766022162,        240025.832041
       360.937865882,          220994.3051
       362.109709602,        202243.869712
       363.281553323,        183493.434323
       364.453397043,        164976.152397
       365.625240764,         146458.87047
       366.797084484,        128127.400004
       367.968928204,        109795.929537
       369.140771925,         91603.403582
       370.312615645,        73410.8776269
       371.484459366,        55310.7844653
       372.656303086,        37210.6913037
       373.828146806,        19156.7555349
       374.999990527,         1102.8197661

