------------------------------------------------------------
 solve prev gen=8e21 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       122.328163576,    9.00000000133e+16
       123.220996887,     9.0000000013e+16
       124.113830198,    9.00000000128e+16
       125.006663509,    9.00000000126e+16
        125.89949682,    9.00000000123e+16
        126.79233013,    9.00000000121e+16
       127.685163441,    9.00000000119e+16
       128.577996752,    9.00000000116e+16
       129.470830063,    9.00000000114e+16
       130.363663373,    9.00000000112e+16
       131.256496684,     9.0000000011e+16
       132.149329995,    9.00000000108e+16
       133.042163306,    9.00000000106e+16
       133.934996617,    9.00000000104e+16
       134.827829927,    9.00000000102e+16
       135.720663238,      9.000000001e+16
       136.613496549,    9.00000000098e+16
        137.50632986,    9.00000000096e+16
        138.39916317,    9.00000000094e+16
       139.291996481,    9.00000000092e+16
       140.184829792,    9.00000000091e+16
       141.077663103,    9.00000000089e+16
       141.970496414,    9.00000000087e+16
       142.863329724,    9.00000000085e+16
       143.756163035,    9.00000000084e+16
       144.648996346,    9.00000000082e+16
       145.541829657,    9.00000000081e+16
       146.434662967,    9.00000000079e+16
       147.327496278,    9.00000000078e+16
       148.220329589,    9.00000000076e+16
         149.1131629,    9.00000000075e+16
       150.005996211,    9.00000000073e+16
       150.898829521,    9.00000000072e+16
       151.791662832,     9.0000000007e+16
       152.684496143,    9.00000000069e+16
       153.577329454,    9.00000000068e+16
       154.470162764,    9.00000000067e+16
       155.362996075,    9.00000000065e+16
       156.255829386,    9.00000000064e+16
       157.148662697,    9.00000000063e+16
       158.041496008,    9.00000000062e+16
       158.934329318,     9.0000000006e+16
       159.827162629,    9.00000000059e+16
        160.71999594,    9.00000000058e+16
       161.612829251,    9.00000000057e+16
       162.505662561,    9.00000000056e+16
       163.398495872,    9.00000000055e+16
       164.291329183,    9.00000000054e+16
       165.184162494,    9.00000000053e+16
       166.076995805,    9.00000000052e+16
       166.969829115,    9.00000000051e+16
       167.862662426,     9.0000000005e+16
       168.755495737,    9.00000000049e+16
       169.648329048,    9.00000000048e+16
       170.541162358,    9.00000000047e+16
       171.433995669,    9.00000000046e+16
        172.32682898,    9.00000000045e+16
       173.219662291,    9.00000000044e+16
       174.112495602,    9.00000000044e+16
       175.005328912,    9.00000000043e+16
       175.898162223,    9.00000000042e+16
       176.790995534,    9.00000000041e+16
       177.683828845,     9.0000000004e+16
       178.576662155,     9.0000000004e+16
       179.469495466,    9.00000000039e+16
       180.362328777,    9.00000000038e+16
       181.255162088,    9.00000000037e+16
       182.147995399,    9.00000000037e+16
       183.040828709,    9.00000000036e+16
        183.93366202,    9.00000000035e+16
       184.826495331,    9.00000000035e+16
       185.719328642,    9.00000000034e+16
       186.612161952,    9.00000000033e+16
       187.504995263,    9.00000000033e+16
       188.397828574,    9.00000000032e+16
       189.290661885,    9.00000000031e+16
       190.183495196,    9.00000000031e+16
       191.076328506,     9.0000000003e+16
       191.969161817,     9.0000000003e+16
       192.861995128,    9.00000000029e+16
       193.754828439,    9.00000000028e+16
       194.647661749,    9.00000000028e+16
        195.54049506,    9.00000000027e+16
       196.433328371,    9.00000000027e+16
       197.326161682,    9.00000000026e+16
