------------------------------------------------------------
 solve gen=8e22 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       144.146777609,        357420.857277
       145.318621329,         332654.09899
       146.490465049,        311106.530703
        147.66230877,        289558.962416
        148.83415249,        270812.152921
       150.005996211,        252065.343427
       151.177839931,        235755.249321
       152.349683651,        219445.155215
       153.521527372,        205255.051557
       154.693371092,        191064.947898
       155.865214813,        178719.277741
       157.037058533,        166373.607584
       158.208902253,         155632.63095
       159.380745974,        144891.654316
       160.552589694,        135546.792695
       161.724433414,        126201.931075
       162.896277135,        118071.717051
       164.068120855,        109941.503028
       165.239964576,        102868.056368
       166.411808296,        95794.6097089
       167.583652016,        89640.5714978
       168.755495737,        83486.5332867
       169.927339457,        78132.3985578
       171.099183178,        72778.2638289
       172.271026898,        68120.0609045
       173.442870618,        63461.8579802
       174.614714339,          59409.12945
       175.786558059,        55356.4009198
        176.95840178,        51830.4470527
         178.1302455,        48304.4931855
        179.30208922,        45236.8436631
       180.473932941,        42169.1941407
       181.645776661,        39500.2784354
       182.817620382,        36831.3627301
       183.989464102,        34509.3533081
       185.161307822,        32187.3438862
       186.333151543,        30167.1497707
       187.504995263,        28146.9556552
       188.676838984,         26389.346807
       189.848682704,        24631.7379588
       191.020526424,          23102.58347
       192.192370145,        21573.4289812
       193.364213865,        20243.0342888
       194.536057586,        18912.6395964
       195.707901306,        17755.1698446
       196.879745026,        16597.7000929
       198.051588747,        15590.6784479
       199.223432467,        14583.6568029
       200.395276188,        13707.5279757
       201.567119908,        12831.3991485
       202.738963628,         12069.149652
       203.910807349,        11306.9001555
       205.082651069,        10643.7279202
        206.25449479,        9980.55568496
        207.42633851,         9403.5826186
        208.59818223,        8826.60955223
       209.770025951,        8324.63146033
       210.941869671,        7822.65336843
       212.113713392,        7385.92238082
       213.285557112,        6949.19139321
       214.457400832,        6569.22667051
       215.629244553,        6189.26194782
       216.801088273,        5858.68499246
       217.972931994,         5528.1080371
       219.144775714,        5240.49941061
       220.316619434,        4952.89078412
       221.488463155,        4702.66544836
       222.660306875,         4452.4401126
       223.832150596,        4234.73897418
       225.003994316,        4017.03783576
       226.175838036,        3827.63338754
       227.347681757,        3638.22893932
       228.519525477,        3473.44316664
       229.691369198,        3308.65739396
       230.863212918,        3165.29035148
       232.035056638,        3021.92330901
       233.206900359,        2897.19098111
       234.378744079,        2772.45865321
       235.550587799,        2663.93889132
        236.72243152,        2555.41912944
        237.89427524,        2461.00461649
       239.066118961,        2366.59010355
       240.237962681,        2284.44743205
       241.409806401,        2202.30476055
       242.581650122,        2130.83882977
       243.753493842,        2059.37289899
       244.925337563,        1997.19593976
       246.097181283,        1935.01898053
       247.269025003,        1880.92360624
       248.440868724,        1826.82823195
       249.612712444,        1779.76399238
       250.784556165,        1732.69975281
       251.956399885,        1691.75273548
       253.128243605,        1650.80571814
       254.300087326,        1615.18080108
       255.471931046,        1579.55588402
       256.643774767,        1548.56129539
       257.815618487,        1517.56670676
       258.987462207,        1490.60059133
       260.159305928,         1463.6344759
       261.331149648,        1440.17320769
       262.502993369,        1416.71193947
       263.674837089,        1396.29995346
       264.846680809,        1375.88796745
        266.01852453,        1358.12891303
        267.19036825,         1340.3698586
       268.362211971,        1324.91890283
       269.534055691,        1309.46794707
       270.705899411,        1296.02507842
       271.877743132,        1282.58220978
       273.049586852,        1270.88641224
       274.221430573,         1259.1906147
       275.393274293,        1249.01479909
       276.565118013,        1238.83898349
       277.736961734,        1229.98557767
       278.908805454,        1221.13217186
       280.080649175,         1213.4292841
       281.252492895,        1205.72639634
       282.424336615,        1199.02447735
       283.596180336,        1192.32255836
       284.768024056,        1186.49149721
       285.939867777,        1180.66043607
       287.111711497,        1175.58703363
       288.283555217,        1170.51363119
       289.455398938,        1166.09940187
       290.627242658,        1161.68517254
       291.799086379,        1157.84443184
       292.970930099,        1154.00369115
       294.142773819,        1150.66189179
        295.31461754,        1147.32009243
        296.48646126,         1144.4123767
       297.658304981,        1141.50466097
       298.830148701,         1138.9746013
       300.001992421,        1136.44454163
       301.173836142,         1134.2430448
       302.345679862,        1132.04154798
       303.517523583,        1130.12590184
       304.689367303,        1128.21025571
       305.861211023,        1126.54329975
       307.033054744,         1124.8763438
       308.204898464,        1123.42574752
       309.376742184,        1121.97515125
       310.548585905,         1120.7127864
       311.720429625,        1119.45042155
       312.892273346,        1118.35181586
       314.064117066,        1117.25321018
       315.235960786,        1116.29707221
       316.407804507,        1115.34093423
       317.579648227,        1114.50873988
       318.751491948,        1113.67654552
       319.923335668,        1112.95217835
       321.095179388,        1112.22781117
       322.267023109,        1111.59724943
       323.438866829,         1110.9666877
        324.61071055,         1110.4177321
        325.78255427,         1109.8687765
        326.95439799,        1109.39081328
       328.126241711,        1108.91285006
       329.298085431,        1108.49664492
       330.469929152,        1108.08043979
       331.641772872,        1107.71795859
       332.813616592,        1107.35547739
       333.985460313,        1107.03973014
       335.157304033,        1106.72398289
       336.329147754,        1106.44888802
       337.500991474,        1106.17379316
       338.672835194,        1105.93405948
       339.844678915,         1105.6943258
       341.016522635,        1105.48534971
       342.188366356,        1105.27637362
       343.360210076,        1105.09414978
       344.532053796,        1104.91192593
       345.703897517,        1104.75296947
       346.875741237,          1104.594013
       348.047584958,        1104.45529186
       349.219428678,        1104.31657072
       350.391272398,        1104.19544683
       351.563116119,        1104.07432293
       352.734959839,        1103.96850095
        353.90680356,        1103.86267897
        355.07864728,        1103.77016177
          356.250491,        1103.67764458
       357.422334721,        1103.59669446
       358.594178441,        1103.51574435
       359.766022162,        1103.44484934
       360.937865882,        1103.37395432
       362.109709602,         1103.3117988
       363.281553323,        1103.24964327
       364.453397043,        1103.19508247
       365.625240764,        1103.14052166
       366.797084484,        1103.09255943
       367.968928204,         1103.0445972
       369.140771925,        1103.00236674
       370.312615645,        1102.96013627
       371.484459366,        1102.92288323
       372.656303086,         1102.8856302
       373.828146806,        1102.85269815
       374.999990527,         1102.8197661

