------------------------------------------------------------
 solve gen=8e22 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       6.80149982818,        277571069.902
       6.82646857755,        271787153.011
       6.85143732692,         266003236.12
       6.87640607629,        260219473.605
       6.90137482566,        254435711.091
       6.92634357503,         248652096.24
        6.9513123244,        242868481.389
       6.97628107376,        237085007.489
       7.00124982313,        231301533.588
        7.0262185725,        225518193.926
       7.05118732187,        219734854.263
       7.07615607124,        213951642.125
       7.10112482061,        208168429.987
       7.12609356998,        202385338.661
       7.15106231935,        196602247.335
       7.17603106872,        190819270.109
       7.20099981809,        185036292.883
       7.22596856746,        179253423.044
       7.25093731683,        173470553.205
        7.2759060662,        167687784.041
       7.30087481556,        161905014.878
       7.32584356493,        156122339.677
        7.3508123143,        150339664.476
       7.37578106367,        144557076.526
       7.40074981304,        138774488.576
       7.42571856241,        132991981.166
       7.45068731178,        127209473.755
       7.47565606115,        121427040.171
       7.50062481052,        115644606.588
       7.52559355989,         109862240.12
       7.55056230926,        104079873.652
       7.57553105863,        98297567.5877
         7.600499808,        92515261.5236
       7.62546855736,        86733009.1517
       7.65043730673,        80950756.7799
        7.6754060561,        75168551.3888
       7.70037480547,        69386345.9978
       7.72534355484,         63604180.876
       7.75031230421,        57822015.7543
       7.77528105358,        52039884.1905
       7.80024980295,        46257752.6266
       7.82521855232,        40475647.9093
       7.85018730169,         34693543.192
       7.87515605106,        28911458.6099
       7.90012480043,        23129374.0277
        7.9250935498,        17347302.8695
       7.95006229916,        11565231.7112
       7.97503104853,        5783167.26548
        7.9999997979,         1102.8197661

